112,640,3.1,9,3.6,1,1,1,170000,3,2
113,640,3.2,4,3.8,0,1,1,0,3,5
114,640,3.3,3,3.1,0,0,0,0,3,5
115,640,2.5,6,3.1,0,0,0,0,3,5
116,640,3.1,2,3,0,1,0,50000,3,5
117,640,3.2,10,3.5,1,1,0,0,3,5
118,640,3.3,5,3.4,0,0,0,0,3,5
119,640,3.2,4,3.4,0,0,0,0,3,5
120,640,3.4,10,3.5,0,0,0,0,3,5
121,640,3.2,6,3.3,1,1,0,130000,3,5
122,640,3.2,3,3.6,0,1,0,0,3,10
123,640,3.6,4,3.7,1,1,0,85000,3,5
124,640,3.3,2,3.6,1,1,0,85000,3,5
125,640,3.4,2,3.5,0,0,2,0,3,5
126,640,3.6,6,3.3,1,1,2,105000,3,5
127,640,3,8,3,0,0,2,0,3,5
128,640,3.8,5,3.7,0,0,3,0,3,5
129,650,3.1,5,2.9,0,1,3,0,3,3
130,650,3.1,5,3.1,0,0,3,0,3,5
131,650,2.7,7,3.4,0,0,3,0,3,6
132,650,3.4,5,3.4,1,1,3,120000,3,7
133,650,3.7,4,3.4,0,1,3,0,3,11
134,650,3.6,5,3.4,1,1,3,110000,3,2
135,650,3.7,4,3.4,0,0,3,0,3,5
136,650,3.7,5,3.4,1,1,3,80000,3,7
137,650,3.5,5,3.4,0,1,3,75000,3,5
138,650,3.5,6,3.5,1,1,3,0,3,4
139,650,3.2,4,3.6,1,1,3,105000,3,5
140,650,3.4,5,3.6,0,0,3,0,3,2
141,650,3,7,3.6,0,0,3,0,3,5
142,650,3.5,2,3.6,1,1,3,0,3,5
143,650,3.2,4,3.6,0,1,3,100000,3,4
144,650,3.7,3,3.6,1,1,3,135000,3,5
145,650,2.8,5,3.6,0,0,3,0,3,2
146,650,3.8,7,3.7,1,1,3,100000,3,12
147,650,3.3,4,3.8,1,1,3,155000,3,1
148,650,3.8,6,3.1,1,1,2,0,3,5
149,650,3.2,3,3.1,1,1,2,90000,3,5
150,650,2.9,6,3.1,0,0,2,0,3,5
151,650,2.7,4,3.1,0,1,2,0,3,5
152,650,3.3,7,3.1,1,1,2,105000,3,4
153,650,3.3,2,3.4,0,0,2,0,3,1
154,650,3.2,3,3.4,0,1,2,0,3,5
155,650,3.4,4,3.4,0,0,2,0,3,2
156,650,3.8,6,3.4,0,1,2,0,3,5
157,650,3.4,6,3.4,0,0,2,0,3,7
158,650,3.6,4,3.6,1,1,2,100000,3,2
159,650,3.3,4,3.6,1,1,2,150000,3,13
160,650,3.3,4,3.7,0,0,2,0,3,2
161,650,3.3,7,3.7,1,1,2,105000,3,7
162,650,3,4,3.7,0,1,2,0,3,2
163,650,3.1,5,3.7,1,1,2,120000,3,5
164,650,3.2,5,3.7,1,1,2,125000,3,5
165,650,3.4,1,3.7,1,1,2,90000,3,2
166,650,3.3,10,3.7,0,0,2,0,3,5
167,650,3,2,3.1,1,1,1,0,3,2
168,650,3.3,1,3.2,0,1,1,0,3,7
169,650,3.4,1,3.2,1,1,1,105000,3,7
170,650,3.1,7,3.2,0,1,1,110000,3,4
171,650,3.1,5,3.2,1,1,1,0,3,5
172,650,3.3,9,3.2,0,0,1,0,3,5
173,650,3,3,3.3,0,0,1,0,3,7
174,650,3.2,4,3.3,1,1,1,110000,3,2
175,650,3.6,7,3.3,1,1,1,120000,3,6
176,650,3.2,3,3.3,0,0,1,0,3,5
177,650,3,4,3.4,0,1,1,160000,3,2
178,650,2.7,7,3.4,0,1,1,0,3,2
179,650,2.7,6,3.5,1,1,1,100000,3,7
180,650,2.5,7,3.5,0,0,1,0,3,5
181,650,3.8,3,3.5,1,1,1,125000,3,13
182,650,2.6,4,3.5,0,1,1,70000,3,4
183,650,3,5,3.5,1,1,1,120000,3,4
184,650,3.4,2,3.6,0,1,1,65000,3,7
185,650,3.4,2,3.6,0,0,1,0,3,5
186,650,3.1,4,3.7,0,1,1,90000,3,7
187,650,3.8,5,3.7,0,0,1,0,3,7
188,650,3.6,3,3.7,1,1,1,105000,3,7
189,650,3.5,2,3.7,1,1,1,60000,3,5
190,650,3.8,6,3.5,1,1,0,50000,3,5
191,650,2.8,3,3.5,0,1,0,0,3,5
192,650,3.2,4,3.5,1,1,0,130000,3,5
193,650,3.9,5,3.7,0,0,0,0,3,5
194,650,2.8,4,3.1,0,0,0,0,3,5
195,650,3.7,3,3.5,1,1,0,105000,3,2
196,650,3.3,13,3.7,1,1,0,100000,3,5
197,650,3.2,3,3.3,1,1,0,110000,3,6
198,650,3.5,2,3.5,1,1,0,140000,3,2
199,650,3.4,2,3.4,1,1,0,160000,3,9
200,650,3,8,3.2,1,1,0,135000,3,4
201,650,2.6,3,3,1,1,0,120000,3,5
202,650,2.9,5,3.1,0,1,0,80000,3,2
203,650,3.2,3,3.3,1,1,0,160000,3,5
204,650,3.6,3,3.9,1,1,0,120000,3,5
205,650,2.7,5,3.4,0,0,0,0,3,7
206,650,3.3,6,3.7,1,1,0,0,3,2
207,650,3.2,1,3.3,1,1,0,120000,3,5
208,650,3.6,4,3.6,1,1,0,60000,3,5
209,650,3.1,5,3.5,0,1,0,95000,3,2
210,650,3,4,3.2,0,0,0,0,3,5
211,650,3,0,3.6,1,1,1,150000,3,5
212,650,3,8,3.8,1,1,1,100000,3,4
213,650,3.8,3,3.7,1,1,1,70000,3,5
214,650,3.6,3,3.5,1,1,1,90000,3,2
215,650,3.3,4,3.5,1,1,1,165000,3,5
216,650,3,5,3.5,1,1,1,205000,3,11
217,650,2.9,8,3.6,0,0,1,0,3,5
218,650,3.1,4,3.5,1,1,2,70000,3,7
219,660,3.5,6,3.1,0,0,3,0,3,4
220,660,3.9,6,3.6,1,1,3,170000,3,5
221,660,3.8,4,3.1,0,1,2,0,3,8
222,660,3.1,5,3.4,0,1,2,0,3,9
223,660,3.2,2,3.6,1,1,2,135000,3,5
224,660,3,4,3.6,0,0,2,0,3,4
225,660,2.7,3,3,0,1,1,80000,3,4
226,660,3.1,4,3.3,0,1,1,0,3,5
227,660,3.7,3,3.3,0,0,1,0,3,9
228,660,3.3,5,3.6,0,0,1,0,3,2
229,660,3.4,4,3.7,1,1,1,0,3,5
230,660,3.4,4,3.9,1,1,1,0,3,5
231,660,3.5,0,3.8,1,1,0,0,3,5
232,660,3,3,3.5,1,1,0,130000,3,5
233,660,3.6,6,3.5,1,1,0,0,3,5
234,660,2.8,4,3.4,1,1,0,150000,3,5
235,660,3.8,5,3.4,0,1,0,0,3,9
236,660,3,4,3.3,0,0,0,0,3,2
237,660,3.4,9,3.5,1,1,0,120000,3,8
238,660,4,3,3.9,1,1,0,150000,3,5
239,660,3.2,3,3.3,0,0,0,0,3,5
240,660,2.8,3,3.4,1,1,0,95000,3,5
241,660,2.9,7,3.5,0,0,0,0,3,5
242,660,3.9,2,3.4,1,1,2,0,3,4
243,660,3.6,1,3.2,1,1,2,0,3,5
244,670,3.4,5,3.3,1,1,3,0,3,9
245,670,3.2,2,3.4,0,1,3,0,3,2
246,670,3.4,5,3.5,1,1,3,0,3,7
247,670,2.9,5,3.5,0,0,3,0,3,7
248,670,3.2,3,3.6,1,1,3,145000,3,7
249,670,3.8,3,3.6,1,1,3,0,3,4
250,670,3.3,4,3.7,0,1,3,0,3,13
251,670,3.1,5,3.8,1,1,3,145000,3,2
252,670,3.4,3,3.8,1,1,3,160000,3,6
253,670,3.6,3,3.7,0,1,2,0,3,2
254,670,2.8,3,3.4,0,0,1,0,3,2
255,670,2.8,4,3.6,1,1,1,130000,3,4
256,670,3.4,6,3.4,0,0,0,0,3,4
257,670,3.8,2,3.8,1,1,0,0,3,13
258,670,2.9,3,3.4,0,0,0,0,3,5
259,670,3.4,0,3.4,1,1,0,0,3,8
260,670,2.9,2,3.2,1,1,0,85000,3,7
261,670,3.7,4,3.4,0,0,0,0,3,4
262,670,2.7,2,3.6,1,1,1,65000,3,9
263,680,2.7,5,3.3,0,1,3,0,3,2
264,680,3.2,5,3.3,1,1,3,0,3,10
265,680,3.6,3,3.4,1,1,3,70000,3,5
266,680,3.3,6,3.4,0,1,3,0,3,5
267,680,3.5,2,3.5,1,1,3,0,3,7
268,680,3.6,5,3.6,1,1,3,0,3,10
269,680,4,2,3.6,1,1,3,0,3,4
270,680,3.5,13,3.7,1,1,3,90000,3,5
271,680,3.5,9,3.5,0,0,2,0,3,7
272,680,3.4,7,3.5,0,0,2,0,3,5
273,680,3.6,5,3.5,0,0,2,0,3,5
274,680,3.7,3,3.5,1,1,2,0,3,2
275,680,3.6,4,3.6,1,1,2,0,3,7
276,680,3.7,3,3.6,0,1,2,0,3,4
277,680,3.6,8,3.8,0,0,2,0,3,7
278,680,3.5,5,3.2,0,1,1,80000,3,5
279,680,3.5,2,3.4,0,1,1,0,3,5
280,680,3.3,4,3.4,1,1,1,0,3,2
281,680,2.9,5,3.4,1,1,1,125000,3,2
282,680,2.8,6,3.4,1,1,1,100000,3,5
283,680,3.7,5,3.4,0,0,1,0,3,2
284,680,3.5,4,3.5,1,1,1,65000,3,7
285,680,3.1,5,3.7,0,0,1,0,3,9
286,680,3.6,5,3.9,0,0,1,0,3,5
287,680,3.7,4,3.4,1,1,0,85000,3,2
288,680,3.5,4,3.7,1,1,0,0,3,2
289,680,3.7,3,3.2,0,1,0,75000,3,7
290,680,3.5,6,3.4,1,1,0,110000,3,5
291,680,3.2,2,3.6,0,0,0,0,3,2
292,680,3.2,2,3.3,1,1,0,0,3,7
293,680,3.5,11,3.4,0,1,0,140000,3,4
294,690,2.7,2,2.8,0,0,3,0,3,5
295,690,3.2,3,3.5,1,1,3,130000,3,6
296,690,3.3,4,3.7,1,1,3,95000,3,7
297,690,3.7,4,3.8,1,1,3,0,3,5
298,690,2.8,6,3.2,0,0,2,0,3,5
299,690,3.2,3,3.3,1,1,2,115000,3,5
300,690,3.7,4,3.5,0,0,2,0,3,7
301,690,3,7,3.7,1,1,2,170000,3,5
302,690,3.8,4,3.3,1,1,1,55000,3,5
303,690,2.9,6,3.4,0,1,1,80000,3,2
304,690,3.5,2,3.4,1,1,1,105000,3,7
305,690,3.2,6,3.5,1,1,1,130000,3,5
306,690,2.6,8,3.5,1,1,1,0,3,5
307,690,3.4,4,3.5,1,1,1,0,3,4
308,690,3.8,6,3.6,0,1,1,65000,3,4
309,690,3.4,6,3.7,0,0,1,0,3,7
310,690,3,12,3.8,1,1,0,95000,3,5
311,690,2.8,2,3.5,1,1,0,0,3,4
312,690,3.9,3,3.5,1,1,0,160000,3,2
313,690,3.2,5,3.3,0,0,0,0,3,5
314,690,2.7,4,3.9,1,1,0,110000,3,13
315,690,3,3,3.6,1,0,0,0,3,3
316,690,3.9,1,3.7,1,1,0,200000,3,4
317,690,3.6,3,3.7,1,1,0,60000,3,7
318,690,2.9,3,3.2,0,0,1,0,3,5
319,690,3.7,5,3.9,1,1,3,0,3,5
320,690,3.5,6,3.7,1,1,3,0,3,4
321,700,3.4,3,3,0,0,3,0,3,7
322,700,3.1,8,3,0,0,3,0,3,10
323,700,3,4,3.2,0,1,3,0,3,2
324,700,3.1,8,3.3,1,1,3,125000,3,4
325,700,3.7,3,3.5,1,1,3,85000,3,5
326,700,3.8,4,3.6,1,1,3,90000,3,4
327,700,3,4,3.7,1,1,3,160000,3,8
328,700,3.5,7,3.7,1,1,3,140000,3,4
329,700,2.7,3,3.7,1,1,3,145000,3,10
330,700,3.3,2,3.2,0,1,2,0,3,5
331,700,3.3,2,3.2,1,1,3,0,3,2
332,700,2.9,7,3.4,1,1,2,85000,3,10
333,700,3.2,5,3.5,0,1,2,0,3,2
334,700,3.5,5,3.6,1,1,2,140000,3,5
335,700,3.6,10,3.9,1,1,2,155000,3,13
336,700,3.5,5,3.3,0,0,1,0,3,5
337,700,3.7,1,3.3,0,0,1,0,3,5
338,700,2.7,8,3.4,0,0,1,0,3,4
339,700,3.4,7,3.4,0,1,1,0,3,8
340,700,3.2,4,3.4,1,1,1,0,3,7
341,700,2.9,4,3.5,1,1,1,0,3,2
342,700,3.7,5,3.6,0,1,1,75000,3,13
343,700,3,4,3.6,1,1,1,100000,3,4
344,700,3.4,5,3.6,1,1,1,110000,3,13
345,700,3.7,4,3.6,1,1,1,0,3,2
346,700,3.6,0,3.7,0,0,1,0,3,5
347,700,3.3,3,3.7,1,1,1,55000,3,2
348,700,3.6,4,3.7,0,1,1,55000,3,1
349,700,3.6,6,3.8,1,1,1,90000,3,5
350,700,3.1,7,3.6,0,1,0,0,3,13
351,700,3.9,2,3.8,1,1,0,160000,3,7
352,700,3.2,4,3.6,0,1,0,80000,3,5
353,700,2.7,3,3,0,0,0,0,3,5
354,700,3.5,5,3.5,1,1,0,75000,3,10
355,700,3.5,7,3.6,0,1,0,0,3,7
356,700,3.5,4,3.2,1,1,0,25000,3,4
357,700,3.4,6,3.6,1,1,0,0,3,5
358,700,3.6,4,3.6,0,1,0,75000,3,5
359,700,4,3,3.5,0,1,0,95000,3,7
360,700,2.5,4,3.3,1,1,0,125000,3,5
361,700,3.8,4,3.6,1,1,0,0,3,1
362,700,2.8,7,3.5,0,1,0,95000,3,1
363,700,3,4,3.5,1,1,1,70000,3,5
364,700,3.6,3,3.5,1,1,1,0,3,5
365,700,3.3,6,3.4,1,1,2,30000,3,5
366,700,3.3,5,3.4,1,1,3,0,3,5
367,710,3.6,4,3.1,1,1,3,105000,3,5
368,710,3.1,2,3.1,1,1,3,0,3,2
369,710,3.5,9,3.2,1,1,3,125000,3,2
370,710,3.5,3,3.2,1,1,3,80000,3,2
371,710,3.1,6,3.3,1,1,3,100000,3,4
372,710,3.5,2,3.5,0,0,3,0,3,5
373,710,3.1,6,3.6,1,1,3,115000,3,5
374,710,3.3,4,3.6,1,1,3,110000,3,7
375,710,3.7,7,3.6,0,0,3,0,3,5
376,710,2.8,3,3.6,1,1,3,70000,3,2
377,710,3.7,3,3.7,0,0,3,0,3,5
378,710,3.6,4,3.7,1,1,3,60000,3,5
379,710,3.8,6,3.8,1,1,3,0,3,5
380,710,3.5,2,3.1,0,1,2,0,3,11
381,710,3.5,9,3.2,0,0,2,0,3,2
382,710,3.5,1,3.3,0,0,2,0,3,3
383,710,3,2,3.3,0,0,2,0,3,2
384,710,3.6,4,3.4,1,1,2,0,3,4
385,710,3,3,3.5,0,0,2,0,3,2
386,710,2.9,4,3.5,1,1,2,115000,3,4
387,710,4,4,3.5,1,1,2,115000,3,5
388,710,3.7,1,3.7,1,1,2,0,3,5
389,710,3.7,3,3.7,1,1,2,135000,3,4
390,710,3.5,7,3.7,0,0,2,0,3,5
391,710,3.5,4,3.7,0,1,2,0,3,4
392,710,3.6,7,3.8,0,1,2,90000,3,9
393,710,3.7,4,3.8,1,1,2,110000,3,2
394,710,3,5,3.2,1,1,1,65000,3,5
395,710,3.4,5,3.3,1,1,1,100000,3,5
396,710,3.3,3,3.4,0,1,1,0,3,5
397,710,3.3,4,3.5,1,1,1,95000,3,5
398,710,3.5,4,3.6,1,1,1,95000,3,2
399,710,3.6,4,3.6,1,1,1,140000,3,5
400,710,3.6,6,3.6,0,1,1,0,3,5
401,710,2.8,4,3.6,1,1,1,120000,3,2
402,710,3.5,3,3.6,1,1,1,90000,3,2
403,710,3.3,3,3.6,1,1,1,125000,3,5
404,710,3.7,5,3.7,1,1,1,75000,3,5
405,710,3.2,7,3.7,0,1,1,0,3,5
406,710,3.2,7,3.8,1,1,1,0,3,7
407,710,3.9,3,3.8,1,1,1,170000,3,5
408,710,2.9,9,3.7,0,1,0,110000,3,5
409,710,3.2,6,3.3,1,1,0,0,3,5
410,710,3.7,4,3.9,0,1,0,95000,3,5
411,710,3.3,4,3.1,1,1,0,0,3,2
412,710,3.8,3,3.5,1,1,0,90000,3,5
413,710,3.7,7,3.6,0,0,0,0,3,2
414,710,4,4,3.2,0,1,0,105000,3,5
415,710,3.7,4,3.4,0,0,0,0,3,7
416,710,4,4,3.4,0,0,0,0,3,5
417,710,3.7,4,3.5,1,1,0,0,3,2
418,710,3.3,4,3.6,0,0,0,0,3,4
419,710,3.1,4,3.5,0,0,0,0,3,7
420,710,3.4,5,3.7,1,1,0,0,3,5
421,710,3.5,2,3.5,1,1,0,160000,3,4
422,710,3.6,2,3.4,0,0,1,0,3,5
423,710,3.8,1,3.7,0,0,3,0,3,4
424,710,3.8,4,3.5,1,1,3,0,3,7
425,720,3.2,8,3.1,0,0,3,0,3,5
426,720,3.3,12,3.4,1,1,3,0,3,2
427,720,2.6,5,3.6,1,1,3,130000,3,5
428,720,3.5,3,3.8,1,1,3,0,3,2
429,720,3.8,4,3.8,1,1,3,0,3,5
430,720,3.5,7,3.2,0,0,2,0,3,5
431,720,3.5,7,3.3,0,0,2,0,3,5
432,720,3.2,7,3.4,0,0,2,0,3,2
433,720,3.5,10,3.4,0,1,2,0,3,2
434,720,3.8,7,3.5,1,1,2,160000,3,8
435,720,3.7,3,3.5,1,1,2,100000,3,9
436,720,3.3,5,3.6,1,1,2,95000,3,5
437,720,3.5,2,3.7,0,0,2,0,3,2
438,720,3.7,6,3.7,0,0,2,0,3,2
439,720,3.1,4,3.8,1,1,2,105000,3,13
440,720,3,6,3.1,0,0,1,0,3,2
441,720,3.5,6,3.4,0,1,1,95000,3,5
442,720,3.1,4,3.5,1,1,1,100000,3,5
443,720,3.5,5,3.5,0,1,1,0,3,5
444,720,4,6,3.7,1,1,1,115000,3,5
445,720,3.6,2,3.7,0,0,1,0,3,2
446,720,4,5,3.8,0,0,1,0,3,2
447,720,2.7,8,3.8,1,1,1,150000,3,2
448,720,3.4,6,3.8,0,0,1,0,3,7
449,720,3.3,3,3.5,1,0,0,0,3,5
450,720,3.7,7,3.4,0,0,0,0,3,2
451,720,3.1,3,3.6,0,1,0,65000,3,5
452,720,3.7,4,3.4,0,0,3,0,3,5
453,730,2.9,6,3.1,1,1,3,95000,3,5
454,730,3.3,3,3.4,0,1,3,0,3,2
455,730,3.2,6,3.5,0,0,3,0,3,4
456,730,3.5,1,3.6,1,1,3,155000,3,1
457,730,3,6,3.7,1,1,3,125000,3,5
458,730,3,4,3.2,0,0,2,0,3,2
459,730,4,2,3.6,1,1,2,0,3,7
460,730,2.9,4,3.7,0,1,2,155000,3,5
461,730,2.8,5,3.9,1,1,2,130000,3,2
462,730,2.7,3,3.9,0,0,2,0,3,2
463,730,3.4,4,3.3,0,1,1,0,3,2
464,730,3.5,2,3.3,0,1,1,0,3,5
465,730,3.6,8,3.6,0,1,1,100000,3,5
466,730,3.5,7,3.6,1,1,1,145000,3,5
467,730,3.1,4,3.6,1,1,1,130000,3,2
468,730,3.5,3,3.6,1,1,1,150000,3,2
469,730,3.2,8,3.8,0,1,1,0,3,5
470,730,3.9,6,3.8,1,1,1,120000,3,2
471,730,4,2,3.8,0,1,1,125000,3,8
472,730,3.7,4,3.4,1,1,0,125000,3,5
473,730,4,3,3.3,0,0,0,0,3,5
474,730,4,1,3.6,1,1,0,0,3,5
475,730,3,4,3.8,0,1,0,120000,3,5
476,730,3,6,3.4,1,1,0,80000,3,2
477,730,2.9,3,3.5,1,1,0,135000,3,2
478,730,3.6,1,3.5,1,1,0,0,3,5
479,730,3.9,7,3.8,1,1,0,75000,3,2
480,740,2.9,9,3,0,0,3,0,3,7
481,740,3.7,2,3.3,0,1,3,55000,3,2
482,740,3.1,5,3.4,0,0,3,0,3,4
483,740,3.5,1,3.4,0,0,3,0,3,5
484,740,3.7,3,3.7,0,1,3,0,3,4
485,740,3.6,3,3.7,0,0,3,0,3,5
486,740,3,13,3.2,0,0,2,0,3,2
487,740,3.4,5,3.4,0,0,2,0,3,2
488,740,4,8,3.6,0,0,2,0,3,2
489,740,3.6,4,3.6,0,1,2,120000,3,5
490,740,3.8,0,3.6,1,1,2,155000,3,2
491,740,3.3,7,3.7,0,1,2,125000,3,5
492,740,3.6,7,3.8,1,1,2,85000,3,7
493,740,3.3,3,3.3,0,0,1,0,3,2
494,740,3.5,3,3.3,0,0,1,0,3,4
495,740,2.9,3,3.4,1,1,1,0,3,4
496,740,3.5,4,3.5,1,1,1,95000,3,5
497,740,3.6,3,3.6,1,1,1,145000,3,2
498,740,3.5,5,3.7,1,1,1,150000,3,4
499,740,3.3,4,3.7,1,1,1,150000,3,5
500,740,3.3,4,3.8,1,1,1,145000,3,8
501,740,4,5,3.5,1,1,0,125000,3,7
502,740,3.1,10,3.1,0,0,0,0,3,4
503,740,4,3,3.8,1,1,0,140000,3,7
504,740,3,5,3.7,0,1,0,0,3,2
505,740,2.7,3,3.8,1,1,0,105000,3,5
506,740,3.4,6,3.5,1,1,0,85000,3,2
507,740,3,3,3.8,1,1,0,160000,3,5
508,740,4,2,3.6,0,0,0,0,3,5
509,740,3.1,0,3,0,0,0,0,3,5
510,750,3.5,0,3.5,0,0,3,0,3,1
511,750,3.8,0,3.8,0,0,3,0,3,2
512,750,4,3,4,0,1,3,60000,3,4
513,750,3.5,3,3.3,0,0,2,0,3,8
514,750,3.9,4,3.5,0,0,2,0,3,7
515,750,3.5,4,3.7,1,1,2,130000,3,4
516,750,3.9,4,3.7,1,1,2,0,3,2
517,750,3.6,4,3.8,1,1,2,85000,3,2
518,750,3.4,6,3,0,0,1,0,3,7
519,750,3.1,6,3.2,0,0,1,0,3,5
520,750,3.5,3,3.5,1,1,1,35000,3,9
521,750,3.7,7,3.8,1,1,1,160000,3,5
522,750,4,2,3.9,1,1,1,165000,3,2
523,750,3.5,6,4,1,1,1,110000,3,5
524,750,4,7,3.6,1,1,0,160000,3,5
525,750,4,3,3.4,1,1,0,85000,3,4
526,750,3.2,3,3.1,1,1,0,70000,3,4
527,750,4,14,3.8,0,0,0,0,3,5
528,760,3.6,1,3.6,0,0,3,0,3,5
529,760,3.3,10,3.6,0,1,3,0,3,2
530,760,3.4,7,3.2,1,1,2,95000,3,5
531,760,3.5,6,3.2,0,1,2,70000,3,3
532,760,3.5,1,3.4,0,0,2,0,3,8
533,760,3.4,2,3.6,0,1,2,0,3,2
534,760,3.4,4,3.8,1,1,2,155000,3,2
